,File_path,Sample_Rate,Duration
0,/mnt/datasets_old/av/dataset_main/Hanau02/i3/Hanau02_i3_235_center_top_wav_audio_ros.wav,44100.0,16.64
0,/mnt/datasets_old/av/dataset_main/Hanau02/i3/Hanau02_i3_236_center_top_wav_audio_ros.wav,44100.0,12.09469387755102
0,/mnt/datasets_old/av/dataset_main/Hanau02/i3/Hanau02_i3_237_center_top_wav_audio_ros.wav,44100.0,19.304489795918368
0,/mnt/datasets_old/av/dataset_main/Hanau02/i3/Hanau02_i3_238_center_top_wav_audio_ros.wav,44100.0,121.96571428571428
0,/mnt/datasets_old/av/dataset_main/Hanau02/i3/Hanau02_i3_239_center_top_wav_audio_ros.wav,44100.0,217.6
0,/mnt/datasets_old/av/dataset_main/Hanau02/i3/Hanau02_i3_240_center_top_wav_audio_ros.wav,44100.0,98.16816326530612
0,/mnt/datasets_old/av/dataset_main/Hanau02/i3/Hanau02_i3_241_center_top_wav_audio_ros.wav,44100.0,35.47428571428571
0,/mnt/datasets_old/av/dataset_main/Hanau02/i3/Hanau02_i3_242_center_top_wav_audio_ros.wav,44100.0,26.566530612244897
0,/mnt/datasets_old/av/dataset_main/Hanau02/i3/Hanau02_i3_243_center_top_wav_audio_ros.wav,44100.0,22.88326530612245
0,/mnt/datasets_old/av/dataset_main/Hanau02/i3/Hanau02_i3_244_center_top_wav_audio_ros.wav,44100.0,47.49061224489796
0,/mnt/datasets_old/av/dataset_main/Hanau02/i3/Hanau02_i3_245_center_top_wav_audio_ros.wav,44100.0,33.61959183673469
0,/mnt/datasets_old/av/dataset_main/Hanau02/i3/Hanau02_i3_246_center_top_wav_audio_ros.wav,44100.0,43.80734693877551
0,/mnt/datasets_old/av/dataset_main/Hanau02/i3/Hanau02_i3_247_center_top_wav_audio_ros.wav,44100.0,166.79183673469387
0,/mnt/datasets_old/av/dataset_main/Hanau02/i3/Hanau02_i3_248_center_top_wav_audio_ros.wav,44100.0,127.32081632653062
0,/mnt/datasets_old/av/dataset_main/Hanau02/i3/Hanau02_i3_249_center_top_wav_audio_ros.wav,44100.0,15.699591836734694
0,/mnt/datasets_old/av/dataset_main/Hanau02/i3/Hanau02_i3_250_center_top_wav_audio_ros.wav,44100.0,30.902857142857144
0,/mnt/datasets_old/av/dataset_main/Hanau02/i3/Hanau02_i3_252_center_top_wav_audio_ros.wav,44100.0,32.13061224489796
0,/mnt/datasets_old/av/dataset_main/Hanau02/i3/Hanau02_i3_253_center_top_wav_audio_ros.wav,44100.0,76.32979591836735
0,/mnt/datasets_old/av/dataset_main/Hanau02/i3/Hanau02_i3_254_center_top_wav_audio_ros.wav,44100.0,48.61387755102041
0,/mnt/datasets_old/av/dataset_main/Hanau02/i3/Hanau02_i3_255_center_top_wav_audio_ros.wav,44100.0,182.59591836734694
0,/mnt/datasets_old/av/dataset_main/Hanau02/i3/Hanau02_i3_257_center_top_wav_audio_ros.wav,44100.0,16.718367346938777
0,/mnt/datasets_old/av/dataset_main/Hanau02/i3/Hanau02_i3_258_center_top_wav_audio_ros.wav,44100.0,27.559183673469388
0,/mnt/datasets_old/av/dataset_main/Hanau02/i3/Hanau02_i3_259_center_top_wav_audio_ros.wav,44100.0,28.107755102040816
0,/mnt/datasets_old/av/dataset_main/Hanau02/i3/Hanau02_i3_260_center_top_wav_audio_ros.wav,44100.0,33.82857142857143
0,/mnt/datasets_old/av/dataset_main/Hanau02/i3/Hanau02_i3_261_center_top_wav_audio_ros.wav,44100.0,64.83591836734693
0,/mnt/datasets_old/av/dataset_main/Hanau02/i3/Hanau02_i3_262_center_top_wav_audio_ros.wav,44100.0,21.838367346938774
0,/mnt/datasets_old/av/dataset_main/Hanau02/i3/Hanau02_i3_263_center_top_wav_audio_ros.wav,44100.0,29.02204081632653
0,/mnt/datasets_old/av/dataset_main/Hanau02/i3/Hanau02_i3_264_center_top_wav_audio_ros.wav,44100.0,38.582857142857144
0,/mnt/datasets_old/av/dataset_main/Hanau02/i3/Hanau02_i3_265_center_top_wav_audio_ros.wav,44100.0,21.968979591836735
0,/mnt/datasets_old/av/dataset_main/Hanau02/i3/Hanau02_i3_266_center_top_wav_audio_ros.wav,44100.0,22.04734693877551
0,/mnt/datasets_old/av/dataset_main/Hanau02/i3/Hanau02_i3_267_center_top_wav_audio_ros.wav,44100.0,19.61795918367347
0,/mnt/datasets_old/av/dataset_main/Hanau02/i3/Hanau02_i3_268_center_top_wav_audio_ros.wav,44100.0,17.057959183673468
0,/mnt/datasets_old/av/dataset_main/Hanau02/i3/Hanau02_i3_269_center_top_wav_audio_ros.wav,44100.0,20.323265306122448
0,/mnt/datasets_old/av/dataset_main/Hanau02/i3/Hanau02_i3_270_center_top_wav_audio_ros.wav,44100.0,30.955102040816328
